row,path,generator,is_real,split,label,content,content_label_source,annotator,review_status
205,C:\datasets\genimage_norm_crop\glide\imagenet_glide\NATURE\n02113712_7692.jpg,real,1,val,0,,,,unreviewed
206,C:\datasets\genimage_norm_crop\imagenet_ai_0424_sdv5\NATURE\n04487394_10120.jpg,real,1,val,0,,,,unreviewed
207,C:\datasets\genimage_norm_crop\real_extra\flickr30k\flickr_01526.jpg,real_extra,1,val,0,,,,unreviewed
208,C:\datasets\genimage_norm_crop\WildFake\AI\adm\adm_004728.jpg,wildfake,0,val,1,,,,unreviewed
209,C:\datasets\genimage_norm_crop\glide\imagenet_glide\NATURE\n04208210_13723.jpg,real,1,val,0,,,,unreviewed
210,C:\datasets\genimage_norm_crop\imagenet_ai_0424_sdv5\NATURE\n03720891_31121.jpg,real,1,val,0,,,,unreviewed
211,C:\datasets\genimage_norm_crop\WildFake\NATURE\afhq\afhq_000973.jpg,real,1,val,0,,,,unreviewed
212,C:\datasets\genimage_norm_crop\WildFake\NATURE\church\church_001892.jpg,real,1,val,0,,,,unreviewed
213,C:\datasets\genimage_norm_crop\WildFake\AI\adm\adm_003257.jpg,wildfake,0,val,1,,,,unreviewed
214,C:\datasets\genimage_norm_crop\Midjourney\imagenet_midjourney\AI\102_midjourney_71.jpg,midjourney,0,val,1,,,,unreviewed
215,C:\datasets\genimage_norm_crop\WildFake\NATURE\imagenet\imagenet_003987.jpg,real,1,val,0,,,,unreviewed
216,C:\datasets\genimage_norm_crop\stable_diffusion_v1_4\imagenet_ai_0419_sdv4\NATURE\n02074367_1338.jpg,real,1,val,0,,,,unreviewed
217,C:\datasets\genimage_norm_crop\stable_diffusion_v1_4\imagenet_ai_0419_sdv4\AI\620_sdv4_00148.jpg,sdv4,0,val,1,,,,unreviewed
218,C:\datasets\genimage_norm_crop\imagenet_ai_0424_sdv5\AI\124_sdv5_00152.jpg,sdv5,0,val,1,,,,unreviewed
219,C:\datasets\genimage_norm_crop\unseen_generators\gan\gan_01989.jpg,stylegan,0,val,1,,,,unreviewed
220,C:\datasets\genimage_norm_crop\imagenet_ai_0424_sdv5\NATURE\n02108551_13041.jpg,real,1,val,0,,,,unreviewed
221,C:\datasets\genimage_norm_crop\imagenet_ai_0424_sdv5\AI\252_sdv5_00187.jpg,sdv5,0,val,1,,,,unreviewed
222,C:\datasets\genimage_norm_crop\ADM\imagenet_ai_0508_adm\NATURE\n04482393_18870.jpg,real,1,val,0,,,,unreviewed
223,C:\datasets\genimage_norm_crop\stable_diffusion_v1_4\imagenet_ai_0419_sdv4\AI\573_sdv4_00085.jpg,sdv4,0,val,1,,,,unreviewed
224,C:\datasets\genimage_norm_crop\ADM\imagenet_ai_0508_adm\NATURE\n02730930_7062.jpg,real,1,val,0,,,,unreviewed
225,C:\datasets\genimage_norm_crop\stable_diffusion_v1_4\imagenet_ai_0419_sdv4\NATURE\n02892201_18648.jpg,real,1,val,0,,,,unreviewed
226,C:\datasets\genimage_norm_crop\imagenet_ai_0424_sdv5\NATURE\n03630383_8367.jpg,real,1,val,0,,,,unreviewed
227,C:\datasets\genimage_norm_crop\WildFake\NATURE\afhq\afhq_001025.jpg,real,1,val,0,,,,unreviewed
228,C:\datasets\genimage_norm_crop\stable_diffusion_v1_4\imagenet_ai_0419_sdv4\NATURE\n01776313_31471.jpg,real,1,val,0,,,,unreviewed
229,C:\datasets\genimage_norm_crop\stable_diffusion_v1_4\imagenet_ai_0419_sdv4\AI\931_sdv4_00124.jpg,sdv4,0,val,1,,,,unreviewed
230,C:\datasets\genimage_norm_crop\ADM\imagenet_ai_0508_adm\AI\614_adm_76.jpg,adm,0,val,1,,,,unreviewed
231,C:\datasets\genimage_norm_crop\stable_diffusion_v1_4\imagenet_ai_0419_sdv4\NATURE\n03887697_824.jpg,real,1,val,0,,,,unreviewed
232,C:\datasets\genimage_norm_crop\ADM\imagenet_ai_0508_adm\NATURE\n02108422_7873.jpg,real,1,val,0,,,,unreviewed
233,C:\datasets\genimage_norm_crop\Midjourney\imagenet_midjourney\AI\231_midjourney_7.jpg,midjourney,0,val,1,,,,unreviewed
234,C:\datasets\genimage_norm_crop\ADM\imagenet_ai_0508_adm\AI\683_adm_78.jpg,adm,0,val,1,,,,unreviewed
235,C:\datasets\genimage_norm_crop\WildFake\NATURE\ffhq\ffhq_002351.jpg,real,1,val,0,,,,unreviewed
236,C:\datasets\genimage_norm_crop\WildFake\NATURE\coco\coco_003426.jpg,real,1,val,0,,,,unreviewed
237,C:\datasets\genimage_norm_crop\real_extra\places365\food_06433.jpg,real_extra,1,val,0,,,,unreviewed
238,C:\datasets\genimage_norm_crop\real_extra\places365\food_05408.jpg,real_extra,1,val,0,,,,unreviewed
239,C:\datasets\genimage_norm_crop\ADM\imagenet_ai_0508_adm\NATURE\n07583066_1143.jpg,real,1,val,0,,,,unreviewed
240,C:\datasets\genimage_norm_crop\Midjourney\imagenet_midjourney\AI\183_midjourney_150.jpg,midjourney,0,val,1,,,,unreviewed
241,C:\datasets\genimage_norm_crop\WildFake\NATURE\ffhq\ffhq_003476.jpg,real,1,val,0,,,,unreviewed
242,C:\datasets\genimage_norm_crop\ADM\imagenet_ai_0508_adm\AI\732_adm_69.jpg,adm,0,val,1,,,,unreviewed
243,C:\datasets\genimage_norm_crop\imagenet_ai_0424_sdv5\NATURE\n02487347_3901.jpg,real,1,val,0,,,,unreviewed
244,C:\datasets\genimage_norm_crop\imagenet_ai_0424_sdv5\AI\631_sdv5_00144.jpg,sdv5,0,val,1,,,,unreviewed
245,C:\datasets\genimage_norm_crop\imagenet_ai_0424_sdv5\NATURE\n02102318_15652.jpg,real,1,val,0,,,,unreviewed
246,C:\datasets\genimage_norm_crop\glide\imagenet_glide\NATURE\n02494079_4474.jpg,real,1,val,0,,,,unreviewed
247,C:\datasets\genimage_norm_crop\imagenet_ai_0424_sdv5\AI\339_sdv5_00077.jpg,sdv5,0,val,1,,,,unreviewed
248,C:\datasets\genimage_norm_crop\real_extra\places365\cars_02201.jpg,real_extra,1,val,0,,,,unreviewed
249,C:\datasets\genimage_norm_crop\ADM\imagenet_ai_0508_adm\AI\752_adm_138.jpg,adm,0,val,1,,,,unreviewed
250,C:\datasets\genimage_norm_crop\glide\imagenet_glide\AI\GLIDE_1000_200_04_407_glide_00162.jpg,glide,0,val,1,,,,unreviewed
251,C:\datasets\genimage_norm_crop\real_extra\places365\cars_03055.jpg,real_extra,1,val,0,,,,unreviewed
252,C:\datasets\genimage_norm_crop\imagenet_ai_0424_sdv5\NATURE\n03393912_6526.jpg,real,1,val,0,,,,unreviewed
253,C:\datasets\genimage_norm_crop\unseen_generators\gan\gan_02790.jpg,stylegan,0,val,1,,,,unreviewed
254,C:\datasets\genimage_norm_crop\real_extra\places365\cars_04483.jpg,real_extra,1,val,0,,,,unreviewed
255,C:\datasets\genimage_norm_crop\glide\imagenet_glide\NATURE\n02687172_24473.jpg,real,1,val,0,,,,unreviewed
256,C:\datasets\genimage_norm_crop\stable_diffusion_v1_4\imagenet_ai_0419_sdv4\NATURE\n02277742_36324.jpg,real,1,val,0,,,,unreviewed
257,C:\datasets\genimage_norm_crop\imagenet_ai_0424_sdv5\NATURE\n03599486_12802.jpg,real,1,val,0,,,,unreviewed
258,C:\datasets\genimage_norm_crop\ADM\imagenet_ai_0508_adm\NATURE\n03016953_6518.jpg,real,1,val,0,,,,unreviewed
259,C:\datasets\genimage_norm_crop\Midjourney\imagenet_midjourney\AI\20_midjourney_110.jpg,midjourney,0,val,1,,,,unreviewed
260,C:\datasets\genimage_norm_crop\WildFake\AI\adm\adm_004976.jpg,wildfake,0,val,1,,,,unreviewed
261,C:\datasets\genimage_norm_crop\real_extra\places365\food_09306.jpg,real_extra,1,val,0,,,,unreviewed
262,C:\datasets\genimage_norm_crop\imagenet_ai_0424_sdv5\NATURE\n04589890_1282.jpg,real,1,val,0,,,,unreviewed
263,C:\datasets\genimage_norm_crop\WildFake\NATURE\afhq\afhq_004632.jpg,real,1,val,0,,,,unreviewed
264,C:\datasets\genimage_norm_crop\glide\imagenet_glide\NATURE\n02066245_18849.jpg,real,1,val,0,,,,unreviewed
265,C:\datasets\genimage_norm_crop\stable_diffusion_v1_4\imagenet_ai_0419_sdv4\NATURE\n01740131_13636.jpg,real,1,val,0,,,,unreviewed
266,C:\datasets\genimage_norm_crop\stable_diffusion_v1_4\imagenet_ai_0419_sdv4\AI\072_sdv4_00033.jpg,sdv4,0,val,1,,,,unreviewed
267,C:\datasets\genimage_norm_crop\WildFake\AI\adm\adm_004174.jpg,wildfake,0,val,1,,,,unreviewed
268,C:\datasets\genimage_norm_crop\ADM\imagenet_ai_0508_adm\AI\402_adm_190.jpg,adm,0,val,1,,,,unreviewed
269,C:\datasets\genimage_norm_crop\ADM\imagenet_ai_0508_adm\AI\892_adm_124.jpg,adm,0,val,1,,,,unreviewed
270,C:\datasets\genimage_norm_crop\stable_diffusion_v1_4\imagenet_ai_0419_sdv4\AI\943_sdv4_00045.jpg,sdv4,0,val,1,,,,unreviewed
271,C:\datasets\genimage_norm_crop\glide\imagenet_glide\AI\GLIDE_1000_200_02_298_glide_00159.jpg,glide,0,val,1,,,,unreviewed
272,C:\datasets\genimage_norm_crop\imagenet_ai_0424_sdv5\NATURE\n03933933_23908.jpg,real,1,val,0,,,,unreviewed
273,C:\datasets\genimage_norm_crop\imagenet_ai_0424_sdv5\NATURE\n02791270_2713.jpg,real,1,val,0,,,,unreviewed
274,C:\datasets\genimage_norm_crop\WildFake\NATURE\coco\coco_003261.jpg,real,1,val,0,,,,unreviewed
275,C:\datasets\genimage_norm_crop\WildFake\NATURE\ffhq\ffhq_000304.jpg,real,1,val,0,,,,unreviewed
276,C:\datasets\genimage_norm_crop\glide\imagenet_glide\NATURE\n04065272_26049.jpg,real,1,val,0,,,,unreviewed
277,C:\datasets\genimage_norm_crop\stable_diffusion_v1_4\imagenet_ai_0419_sdv4\NATURE\n03841143_15865.jpg,real,1,val,0,,,,unreviewed
278,C:\datasets\genimage_norm_crop\unseen_generators\gan\gan_00748.jpg,stylegan,0,val,1,,,,unreviewed
279,C:\datasets\genimage_norm_crop\unseen_generators\gan\gan_06748.jpg,stylegan,0,val,1,,,,unreviewed
280,C:\datasets\genimage_norm_crop\glide\imagenet_glide\NATURE\n02486261_7378.jpg,real,1,val,0,,,,unreviewed
281,C:\datasets\genimage_norm_crop\unseen_generators\dcgan_pretrained\dcgan_00689.jpg,dcgan,0,val,1,,,,unreviewed
282,C:\datasets\genimage_norm_crop\Midjourney\imagenet_midjourney\AI\108_midjourney_170.jpg,midjourney,0,val,1,,,,unreviewed
283,C:\datasets\genimage_norm_crop\WildFake\AI\adm\adm_001883.jpg,wildfake,0,val,1,,,,unreviewed
284,C:\datasets\genimage_norm_crop\real_extra\places365\cars_01949.jpg,real_extra,1,val,0,,,,unreviewed
285,C:\datasets\genimage_norm_crop\imagenet_ai_0424_sdv5\NATURE\n07768694_2875.jpg,real,1,val,0,,,,unreviewed
286,C:\datasets\genimage_norm_crop\real_extra\places365\food_04480.jpg,real_extra,1,val,0,,,,unreviewed
287,C:\datasets\genimage_norm_crop\stable_diffusion_v1_4\imagenet_ai_0419_sdv4\AI\618_sdv4_00123.jpg,sdv4,0,val,1,,,,unreviewed
288,C:\datasets\genimage_norm_crop\imagenet_ai_0424_sdv5\NATURE\n01580077_15310.jpg,real,1,val,0,,,,unreviewed
289,C:\datasets\genimage_norm_crop\unseen_generators\dcgan_pretrained\dcgan_01793.jpg,dcgan,0,val,1,,,,unreviewed
290,C:\datasets\genimage_norm_crop\glide\imagenet_glide\AI\GLIDE_1000_200_06_687_glide_00143.jpg,glide,0,val,1,,,,unreviewed
291,C:\datasets\genimage_norm_crop\imagenet_ai_0424_sdv5\NATURE\n03661043_3318.jpg,real,1,val,0,,,,unreviewed
292,C:\datasets\genimage_norm_crop\stable_diffusion_v1_4\imagenet_ai_0419_sdv4\NATURE\n04141327_7017.jpg,real,1,val,0,,,,unreviewed
293,C:\datasets\genimage_norm_crop\unseen_generators\gan\gan_06128.jpg,stylegan,0,val,1,,,,unreviewed
294,C:\datasets\genimage_norm_crop\imagenet_ai_0424_sdv5\NATURE\n04074963_13635.jpg,real,1,val,0,,,,unreviewed
295,C:\datasets\genimage_norm_crop\glide\imagenet_glide\NATURE\n02786058_3726.jpg,real,1,val,0,,,,unreviewed
296,C:\datasets\genimage_norm_crop\unseen_generators\gan\gan_00149.jpg,stylegan,0,val,1,,,,unreviewed
297,C:\datasets\genimage_norm_crop\WildFake\NATURE\coco\coco_000058.jpg,real,1,val,0,,,,unreviewed
298,C:\datasets\genimage_norm_crop\ADM\imagenet_ai_0508_adm\AI\935_adm_184.jpg,adm,0,val,1,,,,unreviewed
299,C:\datasets\genimage_norm_crop\WildFake\NATURE\ffhq\ffhq_000344.jpg,real,1,val,0,,,,unreviewed
300,C:\datasets\genimage_norm_crop\glide\imagenet_glide\AI\GLIDE_1000_200_04_431_glide_00157.jpg,glide,0,val,1,,,,unreviewed
301,C:\datasets\genimage_norm_crop\imagenet_ai_0424_sdv5\NATURE\n02113186_7335.jpg,real,1,val,0,,,,unreviewed
302,C:\datasets\genimage_norm_crop\WildFake\NATURE\ffhq\ffhq_004269.jpg,real,1,val,0,,,,unreviewed
303,C:\datasets\genimage_norm_crop\WildFake\NATURE\coco\coco_004873.jpg,real,1,val,0,,,,unreviewed
304,C:\datasets\genimage_norm_crop\ADM\imagenet_ai_0508_adm\NATURE\n03770439_12191.jpg,real,1,val,0,,,,unreviewed
305,C:\datasets\genimage_norm_crop\glide\imagenet_glide\AI\GLIDE_1000_200_02_229_glide_00050.jpg,glide,0,val,1,,,,unreviewed
306,C:\datasets\genimage_norm_crop\ADM\imagenet_ai_0508_adm\AI\171_adm_141.jpg,adm,0,val,1,,,,unreviewed
307,C:\datasets\genimage_norm_crop\imagenet_ai_0424_sdv5\NATURE\n03857828_30049.jpg,real,1,val,0,,,,unreviewed
308,C:\datasets\genimage_norm_crop\ADM\imagenet_ai_0508_adm\AI\763_adm_148.jpg,adm,0,val,1,,,,unreviewed
309,C:\datasets\genimage_norm_crop\stable_diffusion_v1_4\imagenet_ai_0419_sdv4\NATURE\n01860187_8959.jpg,real,1,val,0,,,,unreviewed
310,C:\datasets\genimage_norm_crop\ADM\imagenet_ai_0508_adm\NATURE\n02101006_4260.jpg,real,1,val,0,,,,unreviewed
311,C:\datasets\genimage_norm_crop\ADM\imagenet_ai_0508_adm\AI\912_adm_91.jpg,adm,0,val,1,,,,unreviewed
312,C:\datasets\genimage_norm_crop\glide\imagenet_glide\AI\GLIDE_1000_200_07_753_glide_00026.jpg,glide,0,val,1,,,,unreviewed
313,C:\datasets\genimage_norm_crop\WildFake\NATURE\celebahq\celebahq_004030.jpg,real,1,val,0,,,,unreviewed
314,C:\datasets\genimage_norm_crop\WildFake\NATURE\coco\coco_000870.jpg,real,1,val,0,,,,unreviewed
315,C:\datasets\genimage_norm_crop\imagenet_ai_0424_sdv5\NATURE\n02088094_11432.jpg,real,1,val,0,,,,unreviewed
316,C:\datasets\genimage_norm_crop\ADM\imagenet_ai_0508_adm\AI\691_adm_186.jpg,adm,0,val,1,,,,unreviewed
317,C:\datasets\genimage_norm_crop\Midjourney\imagenet_midjourney\AI\113_midjourney_144.jpg,midjourney,0,val,1,,,,unreviewed
318,C:\datasets\genimage_norm_crop\real_extra\places365\food_03666.jpg,real_extra,1,val,0,,,,unreviewed
319,C:\datasets\genimage_norm_crop\ADM\imagenet_ai_0508_adm\NATURE\n04557648_6515.jpg,real,1,val,0,,,,unreviewed
320,C:\datasets\genimage_norm_crop\unseen_generators\gan\gan_01589.jpg,stylegan,0,val,1,,,,unreviewed
321,C:\datasets\genimage_norm_crop\imagenet_ai_0424_sdv5\NATURE\n02980441_8329.jpg,real,1,val,0,,,,unreviewed
322,C:\datasets\genimage_norm_crop\imagenet_ai_0424_sdv5\NATURE\n02869837_12350.jpg,real,1,val,0,,,,unreviewed
323,C:\datasets\genimage_norm_crop\WildFake\AI\adm\adm_002670.jpg,wildfake,0,val,1,,,,unreviewed
324,C:\datasets\genimage_norm_crop\real_extra\places365\cars_03878.jpg,real_extra,1,val,0,,,,unreviewed
325,C:\datasets\genimage_norm_crop\WildFake\NATURE\coco\coco_002345.jpg,real,1,val,0,,,,unreviewed
326,C:\datasets\genimage_norm_crop\real_extra\places365\cars_04439.jpg,real_extra,1,val,0,,,,unreviewed
327,C:\datasets\genimage_norm_crop\real_extra\places365\food_09721.jpg,real_extra,1,val,0,,,,unreviewed
328,C:\datasets\genimage_norm_crop\imagenet_ai_0424_sdv5\AI\238_sdv5_00142.jpg,sdv5,0,val,1,,,,unreviewed
329,C:\datasets\genimage_norm_crop\ADM\imagenet_ai_0508_adm\AI\13_adm_171.jpg,adm,0,val,1,,,,unreviewed
330,C:\datasets\genimage_norm_crop\WildFake\NATURE\coco\coco_002668.jpg,real,1,val,0,,,,unreviewed
331,C:\datasets\genimage_norm_crop\real_extra\places365\cars_00983.jpg,real_extra,1,val,0,,,,unreviewed
332,C:\datasets\genimage_norm_crop\imagenet_ai_0424_sdv5\NATURE\n04346328_7425.jpg,real,1,val,0,,,,unreviewed
333,C:\datasets\genimage_norm_crop\WildFake\NATURE\imagenet\imagenet_004874.jpg,real,1,val,0,,,,unreviewed
334,C:\datasets\genimage_norm_crop\real_extra\places365\food_04136.jpg,real_extra,1,val,0,,,,unreviewed
335,C:\datasets\genimage_norm_crop\WildFake\NATURE\church\church_004837.jpg,real,1,val,0,,,,unreviewed
336,C:\datasets\genimage_norm_crop\ADM\imagenet_ai_0508_adm\NATURE\n02794156_13767.jpg,real,1,val,0,,,,unreviewed
337,C:\datasets\genimage_norm_crop\stable_diffusion_v1_4\imagenet_ai_0419_sdv4\NATURE\n02916936_4009.jpg,real,1,val,0,,,,unreviewed
338,C:\datasets\genimage_norm_crop\Midjourney\imagenet_midjourney\AI\320_midjourney_183.jpg,midjourney,0,val,1,,,,unreviewed
339,C:\datasets\genimage_norm_crop\stable_diffusion_v1_4\imagenet_ai_0419_sdv4\AI\314_sdv4_00028.jpg,sdv4,0,val,1,,,,unreviewed
340,C:\datasets\genimage_norm_crop\stable_diffusion_v1_4\imagenet_ai_0419_sdv4\AI\702_sdv4_00155.jpg,sdv4,0,val,1,,,,unreviewed
341,C:\datasets\genimage_norm_crop\Midjourney\imagenet_midjourney\AI\355_midjourney_87.jpg,midjourney,0,val,1,,,,unreviewed
342,C:\datasets\genimage_norm_crop\real_extra\places365\food_08869.jpg,real_extra,1,val,0,,,,unreviewed
343,C:\datasets\genimage_norm_crop\glide\imagenet_glide\NATURE\n03623198_1578.jpg,real,1,val,0,,,,unreviewed
344,C:\datasets\genimage_norm_crop\unseen_generators\gan\gan_04953.jpg,stylegan,0,val,1,,,,unreviewed
345,C:\datasets\genimage_norm_crop\imagenet_ai_0424_sdv5\NATURE\n01742172_1842.jpg,real,1,val,0,,,,unreviewed
346,C:\datasets\genimage_norm_crop\WildFake\NATURE\afhq\afhq_001665.jpg,real,1,val,0,,,,unreviewed
347,C:\datasets\genimage_norm_crop\real_extra\places365\food_03281.jpg,real_extra,1,val,0,,,,unreviewed
348,C:\datasets\genimage_norm_crop\real_extra\places365\food_01777.jpg,real_extra,1,val,0,,,,unreviewed
349,C:\datasets\genimage_norm_crop\ADM\imagenet_ai_0508_adm\NATURE\n01740131_6095.jpg,real,1,val,0,,,,unreviewed
350,C:\datasets\genimage_norm_crop\unseen_generators\gan\gan_00943.jpg,stylegan,0,val,1,,,,unreviewed
351,C:\datasets\genimage_norm_crop\WildFake\NATURE\ffhq\ffhq_004058.jpg,real,1,val,0,,,,unreviewed
352,C:\datasets\genimage_norm_crop\unseen_generators\gan\gan_01467.jpg,stylegan,0,val,1,,,,unreviewed
353,C:\datasets\genimage_norm_crop\ADM\imagenet_ai_0508_adm\AI\503_adm_162.jpg,adm,0,val,1,,,,unreviewed
354,C:\datasets\genimage_norm_crop\stable_diffusion_v1_4\imagenet_ai_0419_sdv4\AI\177_sdv4_00127.jpg,sdv4,0,val,1,,,,unreviewed
355,C:\datasets\genimage_norm_crop\Midjourney\imagenet_midjourney\AI\308_midjourney_14.jpg,midjourney,0,val,1,,,,unreviewed
356,C:\datasets\genimage_norm_crop\glide\imagenet_glide\NATURE\n04209239_12341.jpg,real,1,val,0,,,,unreviewed
357,C:\datasets\genimage_norm_crop\stable_diffusion_v1_4\imagenet_ai_0419_sdv4\NATURE\n04149813_24901.jpg,real,1,val,0,,,,unreviewed
358,C:\datasets\genimage_norm_crop\WildFake\NATURE\church\church_002547.jpg,real,1,val,0,,,,unreviewed
359,C:\datasets\genimage_norm_crop\glide\imagenet_glide\NATURE\n03240683_12011.jpg,real,1,val,0,,,,unreviewed
360,C:\datasets\genimage_norm_crop\WildFake\NATURE\afhq\afhq_004681.jpg,real,1,val,0,,,,unreviewed
361,C:\datasets\genimage_norm_crop\ADM\imagenet_ai_0508_adm\NATURE\n04536866_11660.jpg,real,1,val,0,,,,unreviewed
362,C:\datasets\genimage_norm_crop\unseen_generators\gan\gan_06661.jpg,stylegan,0,val,1,,,,unreviewed
363,C:\datasets\genimage_norm_crop\WildFake\AI\ddpm\ddpm_002617.jpg,wildfake,0,val,1,,,,unreviewed
364,C:\datasets\genimage_norm_crop\real_extra\places365\food_09386.jpg,real_extra,1,val,0,,,,unreviewed
365,C:\datasets\genimage_norm_crop\imagenet_ai_0424_sdv5\AI\612_sdv5_00195.jpg,sdv5,0,val,1,,,,unreviewed
366,C:\datasets\genimage_norm_crop\imagenet_ai_0424_sdv5\NATURE\n09428293_17918.jpg,real,1,val,0,,,,unreviewed
367,C:\datasets\genimage_norm_crop\WildFake\NATURE\imagenet\imagenet_004762.jpg,real,1,val,0,,,,unreviewed
368,C:\datasets\genimage_norm_crop\glide\imagenet_glide\NATURE\n03792782_4544.jpg,real,1,val,0,,,,unreviewed
369,C:\datasets\genimage_norm_crop\ADM\imagenet_ai_0508_adm\NATURE\n02497673_1462.jpg,real,1,val,0,,,,unreviewed
370,C:\datasets\genimage_norm_crop\WildFake\AI\adm\adm_002683.jpg,wildfake,0,val,1,,,,unreviewed
371,C:\datasets\genimage_norm_crop\WildFake\NATURE\imagenet\imagenet_000296.jpg,real,1,val,0,,,,unreviewed
372,C:\datasets\genimage_norm_crop\stable_diffusion_v1_4\imagenet_ai_0419_sdv4\NATURE\n03724870_1791.jpg,real,1,val,0,,,,unreviewed
373,C:\datasets\genimage_norm_crop\glide\imagenet_glide\AI\GLIDE_1000_200_05_503_glide_00110.jpg,glide,0,val,1,,,,unreviewed
374,C:\datasets\genimage_norm_crop\ADM\imagenet_ai_0508_adm\AI\332_adm_152.jpg,adm,0,val,1,,,,unreviewed
375,C:\datasets\genimage_norm_crop\stable_diffusion_v1_4\imagenet_ai_0419_sdv4\AI\018_sdv4_00170.jpg,sdv4,0,val,1,,,,unreviewed
376,C:\datasets\genimage_norm_crop\ADM\imagenet_ai_0508_adm\NATURE\n01984695_8088.jpg,real,1,val,0,,,,unreviewed
377,C:\datasets\genimage_norm_crop\ADM\imagenet_ai_0508_adm\NATURE\n01616318_4588.jpg,real,1,val,0,,,,unreviewed
378,C:\datasets\genimage_norm_crop\WildFake\NATURE\ffhq\ffhq_001271.jpg,real,1,val,0,,,,unreviewed
379,C:\datasets\genimage_norm_crop\glide\imagenet_glide\AI\GLIDE_1000_200_07_778_glide_00037.jpg,glide,0,val,1,,,,unreviewed
380,C:\datasets\genimage_norm_crop\glide\imagenet_glide\NATURE\n02804414_10165.jpg,real,1,val,0,,,,unreviewed
381,C:\datasets\genimage_norm_crop\imagenet_ai_0424_sdv5\AI\753_sdv5_00014.jpg,sdv5,0,val,1,,,,unreviewed
382,C:\datasets\genimage_norm_crop\stable_diffusion_v1_4\imagenet_ai_0419_sdv4\NATURE\n02804414_104.jpg,real,1,val,0,,,,unreviewed
383,C:\datasets\genimage_norm_crop\stable_diffusion_v1_4\imagenet_ai_0419_sdv4\AI\149_sdv4_00198.jpg,sdv4,0,val,1,,,,unreviewed
384,C:\datasets\genimage_norm_crop\stable_diffusion_v1_4\imagenet_ai_0419_sdv4\AI\948_sdv4_00129.jpg,sdv4,0,val,1,,,,unreviewed
385,C:\datasets\genimage_norm_crop\ADM\imagenet_ai_0508_adm\AI\702_adm_23.jpg,adm,0,val,1,,,,unreviewed
386,C:\datasets\genimage_norm_crop\glide\imagenet_glide\AI\GLIDE_1000_200_01_177_glide_00196.jpg,glide,0,val,1,,,,unreviewed
387,C:\datasets\genimage_norm_crop\WildFake\NATURE\celebahq\celebahq_001298.jpg,real,1,val,0,,,,unreviewed
388,C:\datasets\genimage_norm_crop\WildFake\NATURE\ffhq\ffhq_003812.jpg,real,1,val,0,,,,unreviewed
389,C:\datasets\genimage_norm_crop\stable_diffusion_v1_4\imagenet_ai_0419_sdv4\NATURE\n03764736_3432.jpg,real,1,val,0,,,,unreviewed
390,C:\datasets\genimage_norm_crop\real_extra\places365\food_06387.jpg,real_extra,1,val,0,,,,unreviewed
391,C:\datasets\genimage_norm_crop\stable_diffusion_v1_4\imagenet_ai_0419_sdv4\NATURE\n02493509_16496.jpg,real,1,val,0,,,,unreviewed
392,C:\datasets\genimage_norm_crop\ADM\imagenet_ai_0508_adm\NATURE\n03970156_39776.jpg,real,1,val,0,,,,unreviewed
393,C:\datasets\genimage_norm_crop\glide\imagenet_glide\NATURE\n02106166_3137.jpg,real,1,val,0,,,,unreviewed
394,C:\datasets\genimage_norm_crop\imagenet_ai_0424_sdv5\AI\379_sdv5_00120.jpg,sdv5,0,val,1,,,,unreviewed
395,C:\datasets\genimage_norm_crop\stable_diffusion_v1_4\imagenet_ai_0419_sdv4\NATURE\n02098105_9184.jpg,real,1,val,0,,,,unreviewed
396,C:\datasets\genimage_norm_crop\ADM\imagenet_ai_0508_adm\AI\165_adm_23.jpg,adm,0,val,1,,,,unreviewed
397,C:\datasets\genimage_norm_crop\glide\imagenet_glide\NATURE\n07565083_7015.jpg,real,1,val,0,,,,unreviewed
398,C:\datasets\genimage_norm_crop\imagenet_ai_0424_sdv5\AI\886_sdv5_00129.jpg,sdv5,0,val,1,,,,unreviewed
399,C:\datasets\genimage_norm_crop\unseen_generators\gan\gan_00690.jpg,stylegan,0,val,1,,,,unreviewed
400,C:\datasets\genimage_norm_crop\glide\imagenet_glide\AI\GLIDE_1000_200_05_593_glide_00103.jpg,glide,0,val,1,,,,unreviewed
401,C:\datasets\genimage_norm_crop\Midjourney\imagenet_midjourney\AI\354_midjourney_23.jpg,midjourney,0,val,1,,,,unreviewed
402,C:\datasets\genimage_norm_crop\ADM\imagenet_ai_0508_adm\NATURE\n01744401_2973.jpg,real,1,val,0,,,,unreviewed
403,C:\datasets\genimage_norm_crop\real_extra\places365\cars_04329.jpg,real_extra,1,val,0,,,,unreviewed
404,C:\datasets\genimage_norm_crop\real_extra\places365\cars_04563.jpg,real_extra,1,val,0,,,,unreviewed
